address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
3193 Washington St # 4,San Francisco,CA,94115,1595000,1390,3,2.0,12,Condo For Sale,"http://www.zillow.com/homes/for_sale/15081896_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2121 Webster St # TKKQNK,San Francisco,CA,94115,2595000,1440,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095267885_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1880 Turk St,San Francisco,CA,94115,4800000,7549,9,7.0,12,House For Sale,"http://www.zillow.com/homes/for_sale/15084390_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2121 Webster St # IP6T50,San Francisco,CA,94115,2895000,809,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097127507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2655 Bush St # X3XVXX,San Francisco,CA,94115,929000,713,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096288445_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1310 Fillmore St Apt 403,San Francisco,CA,94115,1295000,1407,2,2.0,16,Condo For Sale,"http://www.zillow.com/homes/for_sale/82785367_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2655 Bush St Apt 0314,San Francisco,CA,94115,1365000,NA,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095068368_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
25-27 BEIDEMAN ST,SAN FRANCISCO,CA,94115,995000,1696,0,NA,20,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15083913_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2040 Broadway St Apt 203,San Francisco,CA,94115,2195000,1976,3,2.5,29,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1347 Divisadero St,San Francisco,CA,94115,2500000,4473,0,NA,20,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095132797_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
333 Presidio Ave Apt 5,San Francisco,CA,94115,807000,850,2,1.0,8007,Foreclosure,"http://www.zillow.com/homes/for_sale/15082201_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2999 California St # 406,San Francisco,CA,94115,560000,600,1,1.0,1491,Foreclosure,"http://www.zillow.com/homes/for_sale/15082631_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3001 Pacific Ave,San Francisco,CA,94115,22000000,13643,15,10.0,95,House For Sale,"http://www.zillow.com/homes/for_sale/15081074_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2628 Sutter St # A,San Francisco,CA,94115,863000,975,2,2.0,672,Foreclosure,"http://www.zillow.com/homes/for_sale/89238008_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1100000,1460,2,2.0,694,Foreclosure,"http://www.zillow.com/homes/for_sale/118158761_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,856,1,1.0,120,Foreclosure,"http://www.zillow.com/homes/for_sale/126897011_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,5160,6,5.0,229,Foreclosure,"http://www.zillow.com/homes/for_sale/126405331_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2121 Webster St # 3,San Francisco,CA,94115,4550000,2207,3,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096408550_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2094 Bush St,San Francisco,CA,94115,3250000,2346,4,4.0,302,Make Me Move,"http://www.zillow.com/homes/for_sale/15075352_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2219-2221 STEINER ST,SAN FRANCISCO,CA,94115,2649000,NA,4,2.0,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15074571_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2121 Webster St # 301,San Francisco,CA,94115,3995000,2114,3,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096408551_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2018 Webster St,San Francisco,CA,94115,4500000,7500,0,NA,61,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2106412656_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2121 Webster St # 504,San Francisco,CA,94115,2895000,809,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096408549_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3157 Jackson St,San Francisco,CA,94115,3500000,1928,2,2.0,39,House For Sale,"http://www.zillow.com/homes/for_sale/15081415_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
947 Broderick St,San Francisco,CA,94115,1688800,2880,0,NA,179,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096972145_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2511 Pacific Ave,San Francisco,CA,94115,6500000,NA,8,4.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15073412_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2466 Sacramento St,San Francisco,CA,94115,3195000,2400,3,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096637917_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2075 Sutter St Apt 523,San Francisco,CA,94115,1400000,1084,2,2.0,362,Make Me Move,"http://www.zillow.com/homes/for_sale/15076128_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2664 California St,San Francisco,CA,94115,2790000,NA,0,NA,105,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096130519_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1811 Turk St # 202,San Francisco,CA,94115,1700000,1591,2,2.0,38,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095334470_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1918 Divisadero St,San Francisco,CA,94115,4488000,3460,4,4.0,67,House For Sale,"http://www.zillow.com/homes/for_sale/15082575_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2731 California St,San Francisco,CA,94115,2495000,1750,3,2.0,1489,Make Me Move,"http://www.zillow.com/homes/for_sale/2114226686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2440 Scott St,San Francisco,CA,94115,6745000,4392,4,3.5,60,House For Sale,"http://www.zillow.com/homes/for_sale/15073378_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1950-1954 GOLDEN GATE AVE,SAN FRANCISCO,CA,94115,2500000,1515,2,1.0,476,Make Me Move,"http://www.zillow.com/homes/for_sale/15084954_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3166 Clay St,San Francisco,CA,94115,2800000,1939,3,3.0,356,Make Me Move,"http://www.zillow.com/homes/for_sale/15081892_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2200 Pacific Ave Apt 3D,San Francisco,CA,94115,1695000,1850,2,2.0,68,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073218_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1916 Great Hwy,San Francisco,CA,94116,999000,995,2,1.0,3,House For Sale,"http://www.zillow.com/homes/for_sale/15113704_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
400 Rivera St,San Francisco,CA,94116,995000,1504,3,2.0,5,House For Sale,"http://www.zillow.com/homes/for_sale/15118174_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2363 32nd Ave,San Francisco,CA,94116,1295000,2485,5,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15120796_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2355 28th Ave,San Francisco,CA,94116,1218000,1826,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15120621_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2695 46th Ave,San Francisco,CA,94116,998000,1400,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15124552_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1400,NA,2.0,133,Foreclosure,"http://www.zillow.com/homes/for_sale/127216647_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2122 40th Ave,San Francisco,CA,94116,925000,1300,3,2.0,4,House For Sale,"http://www.zillow.com/homes/for_sale/15117238_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2242 48th Ave,San Francisco,CA,94116,999000,2300,6,3.0,6,House For Sale,"http://www.zillow.com/homes/for_sale/15118442_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3030 Rivera St,San Francisco,CA,94116,899000,1707,3,2.0,10,House For Sale,"http://www.zillow.com/homes/for_sale/15117163_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2186 36th Ave,San Francisco,CA,94116,1195000,2170,3,3.0,12,House For Sale,"http://www.zillow.com/homes/for_sale/15117276_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1965 20th Ave,San Francisco,CA,94116,1280000,1710,7,4.0,25,House For Sale,"http://www.zillow.com/homes/for_sale/15114728_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2437 23rd Ave,San Francisco,CA,94116,1450000,1658,3,2.0,26,House For Sale,"http://www.zillow.com/homes/for_sale/15122512_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2438 45th Ave,San Francisco,CA,94116,1100000,1647,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15121631_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2184 Funston Ave,San Francisco,CA,94116,2195000,2433,3,2.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15118299_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1979 34th Ave,San Francisco,CA,94116,899000,800,2,1.0,223,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15114187_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2527 Quintara St,San Francisco,CA,94116,901000,1212,NA,1.0,439,Foreclosure,"http://www.zillow.com/homes/for_sale/15117353_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1185,2,1.0,106,Foreclosure,"http://www.zillow.com/homes/for_sale/128591834_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1372,2,1.0,118,Foreclosure,"http://www.zillow.com/homes/for_sale/128461612_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1960000,2898,5,4.0,280,Foreclosure,"http://www.zillow.com/homes/for_sale/125834466_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,979000,1512,3,2.0,216,Foreclosure,"http://www.zillow.com/homes/for_sale/119883798_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2200,NA,2.0,118,Foreclosure,"http://www.zillow.com/homes/for_sale/128461614_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1240000,2240,3,2.0,306,Foreclosure,"http://www.zillow.com/homes/for_sale/125834463_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,828000,1000,2,1.0,272,Foreclosure,"http://www.zillow.com/homes/for_sale/126060397_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1650000,2844,NA,2.0,343,Foreclosure,"http://www.zillow.com/homes/for_sale/123193429_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3511 Taraval St,San Francisco,CA,94116,1680000,2814,0,NA,160,Foreclosure,"http://www.zillow.com/homes/for_sale/2097840002_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
789 Buena Vista Ave W Apt 101,San Francisco,CA,94117,695000,NA,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094933967_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1390 Hayes St Apt 1,San Francisco,CA,94117,675000,794,1,1.0,8,Condo For Sale,"http://www.zillow.com/homes/for_sale/63196908_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1516 Waller St,San Francisco,CA,94117,1349000,1808,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094928956_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
355 Buena Vista Ave E Unit 512W,San Francisco,CA,94117,1250000,1030,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094931501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
535 Broderick St,San Francisco,CA,94117,2595000,7200,0,NA,4,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094942483_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
429 Carl St,San Francisco,CA,94117,1050000,1131,2,2.0,4,Condo For Sale,"http://www.zillow.com/homes/for_sale/89237092_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
529 Broderick St # A,San Francisco,CA,94117,519000,475,0,1.0,7,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971433_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
309 Scott St,San Francisco,CA,94117,2980000,4080,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094999551_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
41 Scott St,San Francisco,CA,94117,1495000,1680,3,1.0,12,Condo For Sale,"http://www.zillow.com/homes/for_sale/15087385_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
355 Buena Vista Ave E Unit 212,San Francisco,CA,94117,698000,589,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15126727_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Alpine Ter,San Francisco,CA,94117,5295000,3550,4,4.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15087312_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1755 Grove St,San Francisco,CA,94117,100000,NA,NA,NA,34,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2095290777_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1738 Haight St Apt 201,San Francisco,CA,94117,874000,1092,NA,1.0,2315,Foreclosure,"http://www.zillow.com/homes/for_sale/89239397_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1674-1678 FULTON ST,SAN FRANCISCO,CA,94117,1930000,2800,5,3.0,2650,Foreclosure,"http://www.zillow.com/homes/for_sale/15085481_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,2730000,1964,NA,1.0,567,Foreclosure,"http://www.zillow.com/homes/for_sale/123520899_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1230000,1348,2,2.0,505,Foreclosure,"http://www.zillow.com/homes/for_sale/119885932_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,3340,NA,2.0,155,Foreclosure,"http://www.zillow.com/homes/for_sale/127123348_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1690000,2388,4,2.0,365,Foreclosure,"http://www.zillow.com/homes/for_sale/126060391_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,2260000,2515,NA,2.0,462,Foreclosure,"http://www.zillow.com/homes/for_sale/116549519_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2720,NA,2.0,69,Foreclosure,"http://www.zillow.com/homes/for_sale/128658393_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
109 Pierce St,San Francisco,CA,94117,1876600,5490,0,NA,218,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2097480603_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
576-580 page st,san francisco,CA,94117,3000000,4300,9,7.0,347,For Sale by Owner,"http://www.zillow.com/homes/for_sale/2146740367_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2650,NA,2.0,286,Foreclosure,"http://www.zillow.com/homes/for_sale/126405330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
320 Hermann St,San Francisco,CA,94117,2090000,2650,NA,2.0,182,NA,"http://www.zillow.com/homes/for_sale/2097060680_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,3192,NA,2.0,242,Foreclosure,"http://www.zillow.com/homes/for_sale/126743097_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
164 Belvedere St,San Francisco,CA,94117,5695000,4580,5,5.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15087094_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
361 Upper Ter,San Francisco,CA,94117,3995000,3425,4,4.0,39,House For Sale,"http://www.zillow.com/homes/for_sale/15127834_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1735 Grove St,San Francisco,CA,94117,1300000,1262,2,1.0,258,Make Me Move,"http://www.zillow.com/homes/for_sale/53734253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
553 Page St,San Francisco,CA,94117,1595000,1700,3,2.0,186,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097102054_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
617 Broderick St # B,San Francisco,CA,94117,1899000,2172,4,4.0,39,Condo For Sale,"http://www.zillow.com/homes/for_sale/15085681_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
17 Buena Vista Ter,San Francisco,CA,94117,4999950,6190,5,7.0,394,House For Sale,"http://www.zillow.com/homes/for_sale/15126930_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
604 Funston Ave,San Francisco,CA,94118,1475000,1561,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/79843998_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
345 Locust St Apt 2,San Francisco,CA,94118,2250000,1504,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15082271_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
376 10th Ave,San Francisco,CA,94118,1798000,2735,5,4.0,5,House For Sale,"http://www.zillow.com/homes/for_sale/15091702_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
569-571 Arguello Blvd,San Francisco,CA,94118,1999000,4288,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094985379_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
28 Parker Ave Apt 303,San Francisco,CA,94118,945000,NA,2,2.0,11,Condo For Sale,"http://www.zillow.com/homes/for_sale/2098376331_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
